what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340842263063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340842263181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340842266869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340842271210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340842272393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340842398667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340842399129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340842399980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340842402144
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1340842402858
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1340842402974
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1340842402979
